Name	Length	EffectiveLength	TPMKO	NumReadKO	TPMCtrl	NumReadsCtrl	Diff
ENSMUST00000082409.1	784	583.611	64.9577	0.310407	416.675	1.20492	-0.894513
ENSMUST00000106403.8	4536	4335.61	0	0	41.7221	0.8963	-0.8963
ENSMUST00000107285.8	4193	3992.61	0	0	46.1139	0.912275	-0.912275
ENSMUST00000114354.10	3835	3634.61	10.3636	0.308422	68.3032	1.23009	-0.9216679999999999
ENSMUST00000079063.7	8311	8110.61	16.1612	1.07326	49.7668	2	-0.9267399999999999
ENSMUST00000171600.2	8493	8292.61	15.5648	1.05684	48.6746	2	-0.94316
ENSMUST00000189629.5	12746	12545.6	19.9791	2.05232	48.2848	3.0015	-0.9491800000000001
ENSMUST00000020705.5	2911	2710.61	0	0	70.7703	0.950507	-0.950507
ENSMUST00000000284.7	5566	5365.61	0	0	35.8053	0.951925	-0.951925
ENSMUST00000092956.4	18100	17899.6	7.07182	1.03646	22.5502	2	-0.9635400000000001
ENSMUST00000037232.8	8395	8194.61	0	0	23.7845	0.965738	-0.965738
ENSMUST00000022947.7	3551	3350.61	0	0	58.2851	0.967649	-0.967649
ENSMUST00000112404.9	4601	4400.61	0	0	45.0404	0.982091	-0.982091
ENSMUST00000230445.2	2798	2597.61	0	0	76.9361	0.990241	-0.990241
ENSMUST00000175774.9	7047	6846.61	0	0	29.2046	0.99075	-0.99075
ENSMUST00000103145.11	2732	2531.61	144.707	2.99961	318.13	3.9906	-0.99099
ENSMUST00000052691.9	2506	2305.61	0	0	86.8964	0.992715	-0.992715
ENSMUST00000101558.10	6530	6329.61	0	0	31.6828	0.993658	-0.993658
ENSMUST00000099356.10	4101	3900.61	0	0	51.4825	0.995013	-0.995013
ENSMUST00000107150.8	3759	3558.61	0	0	56.4655	0.995635	-0.995635
ENSMUST00000200776.4	2359	2158.61	0	0	93.1881	0.996716	-0.996716
ENSMUST00000205651.2	2627	2426.61	0	0	83.0186	0.998187	-0.998187
ENSMUST00000031278.6	6548	6347.61	0	0	31.7417	0.998338	-0.998338
ENSMUST00000040531.9	4349	4148.61	0	0	48.59	0.998817	-0.998817
ENSMUST00000045793.15	5012	4811.61	0	0	41.8966	0.998863	-0.998863
ENSMUST00000113750.8	2692	2491.61	0	0	80.9538	0.999434	-0.999434
ENSMUST00000037596.13	7360	7159.61	0	0	28.1791	0.999661	-0.999661
ENSMUST00000212605.2	7439	7238.61	0	0	27.8716	0.999662	-0.999662
ENSMUST00000048715.9	2009	1808.61	0	0	111.554	0.999693	-0.999693
ENSMUST00000207614.2	686	485.611	0	0	415.487	0.99973	-0.99973
ENSMUST00000113263.8	3156	2955.61	0	0	68.2713	0.999821	-0.999821
ENSMUST00000115227.10	3122	2921.61	0	0	69.0705	0.999888	-0.999888
ENSMUST00000110918.3	2735	2534.61	0	0	79.6172	0.999896	-0.999896
ENSMUST00000171425.4	3381	3180.61	0	0	63.4474	0.999911	-0.999911
ENSMUST00000180164.2	7340	7139.61	68.4241	4	141.337	4.99996	-0.9999599999999997
ENSMUST00000170653.9	4238	4037.61	0	0	49.983	0.999963	-0.999963
ENSMUST00000193480.2	3734	3533.61	0	0	57.1127	0.999973	-0.999973
ENSMUST00000189101.7	3761	3560.61	0	0	56.68	0.999979	-0.999979
ENSMUST00000108496.9	2764	2563.61	0	0	78.7236	0.999985	-0.999985
ENSMUST00000066003.7	3808	3607.61	0	0	55.9421	0.999989	-0.999989
ENSMUST00000229130.2	1873	1672.61	0	0	120.66	0.99999	-0.99999
ENSMUST00000046898.17	8988	8787.61	0	0	22.9662	0.999993	-0.999993
ENSMUST00000205746.2	6689	6488.61	0	0	31.1035	0.999993	-0.999993
ENSMUST00000078886.10	12082	11881.6	0	0	16.9858	0.999994	-0.999994
ENSMUST00000108225.10	3109	2908.61	0	0	69.3867	0.999996	-0.999996
ENSMUST00000212991.2	3646	3445.61	0	0	58.5728	0.999997	-0.999997
ENSMUST00000148891.8	5307	5106.61	0	0	39.5212	0.999999	-0.999999
ENSMUST00000086854.10	6630	6429.61	0	0	31.389	0.999999	-0.999999
ENSMUST00000174805.2	6741	6540.61	0	0	30.8563	0.999999	-0.999999
ENSMUST00000122808.2	3794	3593.61	0	0	56.1607	1	-1.0
ENSMUST00000238150.2	4243	4042.61	0	0	49.9231	1	-1.0
ENSMUST00000225410.2	974	773.611	0	0	260.88	1	-1.0
ENSMUST00000084985.11	1847	1646.61	0	0	122.567	1	-1.0
ENSMUST00000222992.2	1062	861.611	0	0	234.235	1	-1.0
ENSMUST00000025490.10	5030	4829.61	0	0	41.788	1	-1.0
ENSMUST00000225661.3	5194	4993.61	0	0	40.4156	1	-1.0
ENSMUST00000050273.9	444	243.911	0	0	827.432	1	-1.0
ENSMUST00000168713.2	668	467.611	0	0	431.597	1	-1.0
ENSMUST00000173238.8	1155	954.611	0	0	211.416	1	-1.0
ENSMUST00000067077.2	1756	1555.61	0	0	129.737	1	-1.0
ENSMUST00000237688.2	3174	2973.61	0	0	67.8702	1	-1.0
ENSMUST00000156852.2	4110	3909.61	0	0	51.6214	1	-1.0
ENSMUST00000220904.2	3860	3659.61	0	0	55.1478	1	-1.0
ENSMUST00000224820.2	5398	5197.61	0	0	38.8293	1	-1.0
ENSMUST00000115830.8	2496	2295.61	0	0	87.9154	1	-1.0
ENSMUST00000039769.13	4919	4718.61	0	0	42.771	1	-1.0
ENSMUST00000234403.2	2950	2749.61	0	0	73.3993	1	-1.0
ENSMUST00000064780.4	4306	4105.61	0	0	49.157	1	-1.0
ENSMUST00000068006.9	2903	2702.61	0	0	74.6758	1	-1.0
ENSMUST00000100162.5	1676	1475.61	0	0	136.77	1	-1.0
ENSMUST00000223599.2	3877	3676.61	0	0	54.8928	1	-1.0
ENSMUST00000040766.9	1482	1281.61	0	0	157.473	1	-1.0
ENSMUST00000236881.2	4165	3964.61	0	0	50.9053	1	-1.0
ENSMUST00000225477.2	2626	2425.61	0	0	83.2036	1	-1.0
ENSMUST00000114666.9	4234	4033.61	0	0	50.0345	1	-1.0
ENSMUST00000072133.5	255	87.6128	1393.98	1	4607.08	2	-1.0
ENSMUST00000196799.2	1648	1447.61	0	0	139.416	1	-1.0
ENSMUST00000029347.14	3880	3679.61	0	0	54.8481	1	-1.0
ENSMUST00000237924.2	3023	2822.61	0	0	71.501	1	-1.0
ENSMUST00000225840.2	944	743.611	0	0	271.405	1	-1.0
ENSMUST00000194558.6	3726	3525.61	0	0	57.2439	1	-1.0
ENSMUST00000022980.5	704	503.611	0	0	400.745	1	-1.0
ENSMUST00000223353.2	3191	2990.61	0	0	67.4844	1	-1.0
ENSMUST00000186279.2	6203	6002.61	0	0	33.622	1	-1.0
ENSMUST00000053640.5	2144	1943.61	0	0	103.837	1	-1.0
ENSMUST00000155377.2	526	325.619	0	0	619.803	1	-1.0
ENSMUST00000167547.8	5724	5523.61	0	0	36.5376	1	-1.0
ENSMUST00000155285.8	2769	2568.61	0	0	78.5715	1	-1.0
ENSMUST00000134547.2	752	551.611	0	0	365.873	1	-1.0
ENSMUST00000096575.5	10684	10483.6	0	0	19.251	1	-1.0
ENSMUST00000079041.7	3489	3288.61	0	0	61.3693	1	-1.0
ENSMUST00000204104.2	690	489.611	0	0	412.204	1	-1.0
ENSMUST00000171533.9	3311	3110.61	0	0	64.881	1	-1.0
ENSMUST00000037585.9	6638	6437.61	56.9141	3	125.4	4	-1.0
ENSMUST00000099153.10	9661	9460.61	0	0	21.3326	1	-1.0
ENSMUST00000131741.8	3025	2824.61	0	0	71.4504	1	-1.0
ENSMUST00000112600.9	3127	2926.61	0	0	68.9602	1	-1.0
ENSMUST00000021802.16	3713	3512.61	0	0	57.4557	1	-1.0
ENSMUST00000045866.9	4722	4521.61	54.0207	2	133.903	3	-1.0
ENSMUST00000141435.2	806	605.611	0	0	333.25	1	-1.0
ENSMUST00000033591.6	1744	1543.61	0	0	130.745	1	-1.0
ENSMUST00000113607.10	4140	3939.61	0	0	51.2283	1	-1.0
ENSMUST00000109480.8	1876	1675.61	0	0	120.445	1	-1.0
ENSMUST00000023453.10	1108	907.611	0	0	222.364	1	-1.0
ENSMUST00000204731.2	3039	2838.61	0	0	71.098	1	-1.0
ENSMUST00000237051.2	658	457.611	0	0	441.029	1	-1.0
ENSMUST00000167688.2	3203	3002.61	0	0	67.2147	1	-1.0
ENSMUST00000034904.14	2782	2581.61	0	0	78.1758	1	-1.0
ENSMUST00000141548.4	1432	1231.61	0	0	163.866	1	-1.0
ENSMUST00000033598.9	2882	2681.61	0	0	75.2606	1	-1.0
ENSMUST00000114476.8	2567	2366.61	0	0	85.2779	1	-1.0
ENSMUST00000215499.2	6772	6571.61	0	0	30.7108	1	-1.0
ENSMUST00000114002.9	14012	13811.6	0	0	14.6123	1	-1.0
ENSMUST00000171460.8	1719	1518.61	0	0	132.897	1	-1.0
ENSMUST00000059498.12	6327	6126.61	0	0	32.9415	1	-1.0
ENSMUST00000137378.2	2085	1884.61	0	0	107.088	1	-1.0
ENSMUST00000155307.2	672	471.611	0	0	427.937	1	-1.0
ENSMUST00000022709.6	2087	1886.61	0	0	106.975	1	-1.0
ENSMUST00000237351.2	1492	1291.61	0	0	156.254	1	-1.0
ENSMUST00000222222.2	724	523.611	0	0	385.438	1	-1.0
ENSMUST00000033407.13	2913	2712.61	0	0	74.4005	1	-1.0
ENSMUST00000042345.8	3733	3532.61	0	0	57.1304	1	-1.0
ENSMUST00000119567.8	4130	3929.61	0	0	51.3587	1	-1.0
ENSMUST00000140979.8	3748	3547.61	0	0	56.8889	1	-1.0
ENSMUST00000030364.13	2360	2159.61	0	0	93.4518	1	-1.0
ENSMUST00000027760.14	4572	4371.61	0	0	46.166	1	-1.0
ENSMUST00000066285.6	5734	5533.61	0	0	36.4716	1	-1.0
ENSMUST00000073302.12	3151	2950.61	0	0	68.3993	1	-1.0
ENSMUST00000145421.2	2523	2322.61	0	0	86.8934	1	-1.0
ENSMUST00000020243.10	2481	2280.61	0	0	88.4937	1	-1.0
ENSMUST00000134947.8	796	595.611	0	0	338.845	1	-1.0
ENSMUST00000150960.2	854	653.611	0	0	308.776	1	-1.0
ENSMUST00000054963.10	2860	2659.61	0	0	75.8831	1	-1.0
ENSMUST00000161769.8	2844	2643.61	0	0	76.3424	1	-1.0
ENSMUST00000041314.17	1475	1274.61	0	0	158.338	1	-1.0
ENSMUST00000095360.11	7052	6851.61	0	0	29.4558	1	-1.0
ENSMUST00000216379.2	597	396.611	0	0	508.86	1	-1.0
ENSMUST00000071329.8	1899	1698.61	0	0	118.814	1	-1.0
ENSMUST00000079652.7	3299	3098.61	0	0	65.1323	1	-1.0
ENSMUST00000136726.2	2575	2374.61	0	0	84.9906	1	-1.0
ENSMUST00000033394.8	3903	3702.61	0	0	54.5074	1	-1.0
ENSMUST00000043610.13	7190	6989.61	34.9463	2	86.6227	3	-1.0
ENSMUST00000094339.3	2640	2439.61	0	0	82.7261	1	-1.0
ENSMUST00000025955.8	5125	4924.61	0	0	40.9818	1	-1.0
ENSMUST00000151582.2	5152	4951.61	24.6648	1	81.5167	2	-1.0
ENSMUST00000159692.8	7058	6857.61	0	0	29.43	1	-1.0
ENSMUST00000197764.2	621	420.611	0	0	479.825	1	-1.0
ENSMUST00000141401.2	633	432.611	0	0	466.515	1	-1.0
ENSMUST00000069125.8	5323	5122.61	0	0	39.3978	1	-1.0
ENSMUST00000021772.4	7035	6834.61	0	0	29.5291	1	-1.0
ENSMUST00000177518.8	725	524.611	0	0	384.703	1	-1.0
ENSMUST00000007046.9	1823	1622.61	0	0	124.38	1	-1.0
ENSMUST00000032974.13	3477	3276.61	0	0	61.594	1	-1.0
ENSMUST00000134681.8	1970	1769.61	0	0	114.047	1	-1.0
ENSMUST00000124144.2	600	399.611	0	0	505.04	1	-1.0
ENSMUST00000156573.2	1876	1675.61	0	0	120.445	1	-1.0
ENSMUST00000215452.2	344	150.076	0	0	1344.79	1	-1.0
ENSMUST00000124442.8	602	401.611	0	0	502.525	1	-1.0
ENSMUST00000022610.15	3794	3593.61	0	0	56.1607	1	-1.0
ENSMUST00000046502.7	9305	9104.61	0	0	22.1667	1	-1.0
ENSMUST00000221608.2	529	328.618	0	0	614.147	1	-1.0
ENSMUST00000092584.6	4048	3847.61	0	0	52.4532	1	-1.0
ENSMUST00000015011.10	3281	3080.61	0	0	65.5128	1	-1.0
ENSMUST00000161744.2	1447	1246.61	0	0	161.895	1	-1.0
ENSMUST00000043087.15	1793	1592.61	76.6856	1	253.445	2	-1.0
ENSMUST00000019992.6	6046	5845.61	0	0	34.525	1	-1.0
ENSMUST00000153687.8	4473	4272.61	0	0	47.2357	1	-1.0
ENSMUST00000143577.2	4037	3836.61	0	0	52.6036	1	-1.0
ENSMUST00000213459.2	4192	3991.61	0	0	50.5609	1	-1.0
ENSMUST00000110084.4	4488	4287.61	0	0	47.0704	1	-1.0
ENSMUST00000177346.8	2183	1982.61	0	0	101.795	1	-1.0
ENSMUST00000206572.2	660	459.611	0	0	439.11	1	-1.0
ENSMUST00000019723.8	1710	1509.61	0	0	133.69	1	-1.0
ENSMUST00000132062.2	513	312.626	0	0	645.563	1	-1.0
ENSMUST00000036439.6	8167	7966.61	0	0	25.3332	1	-1.0
ENSMUST00000005256.14	2889	2688.61	0	0	75.0646	1	-1.0
ENSMUST00000042834.4	1363	1162.61	0	0	173.592	1	-1.0
ENSMUST00000044278.6	5667	5466.61	0	0	36.9186	1	-1.0
ENSMUST00000032992.7	3372	3171.61	0	0	63.6332	1	-1.0
ENSMUST00000108940.3	774	573.611	0	0	351.841	1	-1.0
ENSMUST00000025729.12	6481	6280.61	0	0	32.1338	1	-1.0
ENSMUST00000149755.9	708	507.611	0	0	397.587	1	-1.0
ENSMUST00000076957.7	4868	4667.61	0	0	43.2383	1	-1.0
ENSMUST00000231337.2	2551	2350.61	0	0	85.8584	1	-1.0
ENSMUST00000231781.2	5196	4995.61	0	0	40.3994	1	-1.0
ENSMUST00000170048.2	2969	2768.61	0	0	72.8956	1	-1.0
ENSMUST00000058845.9	1855	1654.61	0	0	121.974	1	-1.0
ENSMUST00000198029.5	4765	4564.61	0	0	44.214	1	-1.0
ENSMUST00000074038.7	2754	2553.61	0	0	79.033	1	-1.0
ENSMUST00000082177.13	5520	5319.61	0	0	37.9388	1	-1.0
ENSMUST00000226438.2	2783	2582.61	0	0	78.1456	1	-1.0
ENSMUST00000031249.8	2759	2558.61	0	0	78.8786	1	-1.0
ENSMUST00000169088.8	5557	5356.61	0	0	37.6767	1	-1.0
ENSMUST00000022226.6	2342	2141.61	0	0	94.2373	1	-1.0
ENSMUST00000039900.4	918	717.611	0	0	281.238	1	-1.0
ENSMUST00000068981.13	5584	5383.61	0	0	37.4878	1	-1.0
ENSMUST00000135056.8	2197	1996.61	0	0	101.081	1	-1.0
ENSMUST00000072697.13	2047	1846.61	0	0	109.292	1	-1.0
ENSMUST00000108379.8	7247	7046.61	0	0	28.6407	1	-1.0
ENSMUST00000062750.12	1803	1602.61	0	0	125.932	1	-1.0
ENSMUST00000144471.8	1811	1610.61	0	0	125.306	1	-1.0
ENSMUST00000140033.2	744	543.611	0	0	371.257	1	-1.0
ENSMUST00000009679.11	5008	4807.61	0	0	41.9792	1	-1.0
ENSMUST00000097345.10	1064	863.611	0	0	233.693	1	-1.0
ENSMUST00000149805.8	8511	8310.61	0	0	24.2846	1	-1.0
ENSMUST00000196481.2	1295	1094.61	0	0	184.376	1	-1.0
ENSMUST00000022660.14	5316	5115.61	0	0	39.4517	1	-1.0
ENSMUST00000236171.2	1237	1036.61	0	0	194.692	1	-1.0
ENSMUST00000122284.9	2311	2110.61	0	0	95.6214	1	-1.0
ENSMUST00000025963.8	3977	3776.61	0	0	53.4393	1	-1.0
ENSMUST00000186606.2	748	547.611	0	0	368.546	1	-1.0
ENSMUST00000041126.9	4343	4142.61	0	0	48.718	1	-1.0
ENSMUST00000237834.2	1569	1368.61	0	0	147.463	1	-1.0
ENSMUST00000172442.2	4039	3838.61	0	0	52.5762	1	-1.0
ENSMUST00000028972.9	1273	1072.61	0	0	188.157	1	-1.0
ENSMUST00000020886.9	4527	4326.61	0	0	46.6461	1	-1.0
ENSMUST00000076698.13	4999	4798.61	0	0	42.0579	1	-1.0
ENSMUST00000200585.5	5973	5772.61	0	0	34.9616	1	-1.0
ENSMUST00000059555.15	3456	3255.61	0	0	61.9913	1	-1.0
ENSMUST00000032399.12	4678	4477.61	0	0	45.0731	1	-1.0
ENSMUST00000107938.8	9826	9625.61	0	0	20.9669	1	-1.0
ENSMUST00000234819.2	1466	1265.61	0	0	159.464	1	-1.0
ENSMUST00000076991.7	5522	5321.61	45.8998	2	113.774	3	-1.0
ENSMUST00000122912.8	10672	10471.6	0	0	19.273	1	-1.0
ENSMUST00000023509.5	8172	7971.61	0	0	25.3173	1	-1.0
ENSMUST00000140375.8	1921	1720.61	0	0	117.295	1	-1.0
ENSMUST00000017637.13	3831	3630.61	0	0	55.5883	1	-1.0
ENSMUST00000160561.3	4064	3863.61	0	0	52.236	1	-1.0
ENSMUST00000029722.7	977	776.611	0	0	259.872	1	-1.0
ENSMUST00000069536.12	3042	2841.61	0	0	71.023	1	-1.0
ENSMUST00000069965.9	3615	3414.61	0	0	59.1047	1	-1.0
ENSMUST00000114050.8	570	369.612	0	0	546.031	1	-1.0
ENSMUST00000059080.7	394	195.285	0	0	1033.46	1	-1.0
ENSMUST00000034437.8	4896	4695.61	26.0095	1	85.961	2	-1.0
ENSMUST00000145278.2	789	588.611	0	0	342.874	1	-1.0
ENSMUST00000199727.5	3426	3225.61	0	0	62.5679	1	-1.0
ENSMUST00000221246.2	2915	2714.61	0	0	74.3457	1	-1.0
ENSMUST00000138469.8	2849	2648.61	0	0	76.1983	1	-1.0
ENSMUST00000146863.2	531	330.617	0	0	610.433	1	-1.0
ENSMUST00000204702.3	9479	9278.61	0	0	21.7511	1	-1.0
ENSMUST00000092215.6	3656	3455.61	0	0	58.4035	1	-1.0
ENSMUST00000033866.9	3574	3373.61	0	0	59.823	1	-1.0
ENSMUST00000133466.2	3084	2883.61	0	0	69.9885	1	-1.0
ENSMUST00000143509.8	891	690.611	0	0	292.233	1	-1.0
ENSMUST00000076541.13	5248	5047.61	0	0	39.9832	1	-1.0
ENSMUST00000109794.2	1688	1487.61	0	0	135.667	1	-1.0
ENSMUST00000058714.10	1816	1615.61	0	0	124.918	1	-1.0
ENSMUST00000168574.9	2664	2463.61	0	0	81.9202	1	-1.0
ENSMUST00000141095.8	702	501.611	0	0	402.343	1	-1.0
ENSMUST00000034876.10	1716	1515.61	0	0	133.161	1	-1.0
ENSMUST00000139820.8	2762	2561.61	0	0	78.7862	1	-1.0
ENSMUST00000004565.15	2289	2088.61	0	0	96.6286	1	-1.0
ENSMUST00000062024.3	3302	3101.61	0	0	65.0693	1	-1.0
ENSMUST00000147967.2	686	485.611	0	0	415.599	1	-1.0
ENSMUST00000021479.6	4022	3821.61	0	0	52.8101	1	-1.0
ENSMUST00000047275.8	7646	7445.61	0	0	27.1058	1	-1.0
ENSMUST00000026479.11	1784	1583.61	0	0	127.443	1	-1.0
ENSMUST00000062002.6	2739	2538.61	0	0	79.5	1	-1.0
ENSMUST00000137806.2	2511	2310.61	0	0	87.3447	1	-1.0
ENSMUST00000189661.7	8371	8170.61	0	0	24.7007	1	-1.0
ENSMUST00000228630.2	4133	3932.61	0	0	51.3195	1	-1.0
ENSMUST00000026150.15	5103	4902.61	0	0	41.1657	1	-1.0
ENSMUST00000026927.10	4764	4563.61	0	0	44.2237	1	-1.0
ENSMUST00000138549.8	1677	1476.61	82.7099	1	273.355	2	-1.0
ENSMUST00000188289.2	2996	2795.61	0	0	72.1916	1	-1.0
ENSMUST00000087155.5	2614	2413.61	0	0	83.6173	1	-1.0
ENSMUST00000001809.15	2817	2616.61	0	0	77.1302	1	-1.0
ENSMUST00000097773.4	3986	3785.61	0	0	53.3123	1	-1.0
ENSMUST00000226257.2	493	292.649	0	0	689.63	1	-1.0
ENSMUST00000162580.8	3495	3294.61	0	0	61.2575	1	-1.0
ENSMUST00000166407.9	1033	832.611	0	0	242.394	1	-1.0
ENSMUST00000035606.10	7760	7559.61	0	0	26.6971	1	-1.0
ENSMUST00000221422.2	861	660.611	0	0	305.504	1	-1.0
ENSMUST00000049385.14	1322	1121.61	0	0	179.937	1	-1.0
ENSMUST00000172356.8	10998	10797.6	0	0	18.6911	1	-1.0
ENSMUST00000029090.9	1655	1454.61	0	0	138.745	1	-1.0
ENSMUST00000034058.14	4309	4108.61	0	0	49.1211	1	-1.0
ENSMUST00000032779.12	2493	2292.61	0	0	88.0305	1	-1.0
ENSMUST00000106340.8	1647	1446.61	0	0	139.512	1	-1.0
ENSMUST00000105287.11	1758	1557.61	0	0	129.57	1	-1.0
ENSMUST00000163448.4	1758	1557.61	0	0	129.57	1	-1.0
ENSMUST00000051772.10	1800	1599.61	0	0	126.168	1	-1.0
ENSMUST00000232686.2	979	778.611	0	0	259.205	1	-1.0
ENSMUST00000200560.2	1925	1724.61	0	0	117.023	1	-1.0
ENSMUST00000226006.2	2307	2106.61	57.9748	1	191.606	2	-1.0
ENSMUST00000173969.2	1152	951.611	0	0	212.082	1	-1.0
ENSMUST00000024905.11	3798	3597.61	0	0	56.0982	1	-1.0
ENSMUST00000177192.2	906	705.611	0	0	286.021	1	-1.0
ENSMUST00000133468.2	370	172.957	0	0	1166.87	1	-1.0
ENSMUST00000235407.2	516	315.624	0	0	639.431	1	-1.0
ENSMUST00000237465.2	592	391.611	0	0	515.357	1	-1.0
ENSMUST00000091852.5	3738	3537.61	0	0	57.0497	1	-1.0
ENSMUST00000114939.2	2233	2032.61	0	0	99.2908	1	-1.0
ENSMUST00000135399.8	3582	3381.61	0	0	59.6815	1	-1.0
ENSMUST00000070690.8	3637	3436.61	0	0	58.7263	1	-1.0
ENSMUST00000113161.10	5146	4945.61	0	0	40.8078	1	-1.0
ENSMUST00000220951.2	2152	1951.61	0	0	103.412	1	-1.0
ENSMUST00000146901.2	2593	2392.61	0	0	84.3512	1	-1.0
ENSMUST00000140861.2	816	615.611	0	0	327.836	1	-1.0
ENSMUST00000017435.11	11813	11612.6	0	0	17.3793	1	-1.0
ENSMUST00000041778.8	5897	5696.61	0	0	35.428	1	-1.0
ENSMUST00000212592.2	3901	3700.61	0	0	54.5368	1	-1.0
ENSMUST00000170536.2	3679	3478.61	0	0	58.0173	1	-1.0
ENSMUST00000059899.3	4234	4033.61	0	0	50.0345	1	-1.0
ENSMUST00000005671.10	11409	11208.6	0	0	18.0058	1	-1.0
ENSMUST00000103120.5	2357	2156.61	0	0	93.5818	1	-1.0
ENSMUST00000054279.15	1978	1777.61	0	0	113.534	1	-1.0
ENSMUST00000114777.10	3060	2859.61	0	0	70.5759	1	-1.0
ENSMUST00000037488.8	8552	8351.61	0	0	24.1654	1	-1.0
ENSMUST00000162175.9	12699	12498.6	19.543	2	48.4421	3	-1.0
ENSMUST00000046587.8	3225	3024.61	0	0	66.7258	1	-1.0
ENSMUST00000120990.2	1685	1484.61	0	0	135.941	1	-1.0
ENSMUST00000118009.2	2990	2789.61	0	0	72.3469	1	-1.0
ENSMUST00000019514.10	2290	2089.61	0	0	96.5824	1	-1.0
ENSMUST00000136199.3	1053	852.611	143.243	1	473.415	2	-1.0
ENSMUST00000022699.10	3472	3271.61	0	0	61.6881	1	-1.0
ENSMUST00000139837.2	768	567.611	0	0	355.56	1	-1.0
ENSMUST00000026221.7	5455	5254.61	0	0	38.4081	1	-1.0
ENSMUST00000108336.8	5896	5695.61	0	0	35.4342	1	-1.0
ENSMUST00000036229.13	3713	3512.61	0	0	57.4557	1	-1.0
ENSMUST00000182383.8	2500	2299.61	0	0	87.7625	1	-1.0
ENSMUST00000225126.2	2607	2406.61	0	0	83.8605	1	-1.0
ENSMUST00000127699.2	456	255.798	0	0	788.979	1	-1.0
ENSMUST00000127710.3	268	94.9911	0	0	2124.62	1	-1.0
ENSMUST00000227271.2	5513	5312.61	0	0	37.9888	1	-1.0
ENSMUST00000127659.2	732	531.611	0	0	379.638	1	-1.0
ENSMUST00000134486.8	578	377.612	0	0	534.464	1	-1.0
ENSMUST00000075452.7	9699	9498.61	0	0	21.2473	1	-1.0
ENSMUST00000172785.8	2102	1901.61	0	0	106.131	1	-1.0
ENSMUST00000160013.8	3826	3625.61	0	0	55.665	1	-1.0
ENSMUST00000058488.9	1346	1145.61	0	0	176.168	1	-1.0
ENSMUST00000188808.2	1579	1378.61	0	0	146.393	1	-1.0
ENSMUST00000034276.13	745	544.611	0	0	370.576	1	-1.0
ENSMUST00000044155.15	6354	6153.61	0	0	32.7969	1	-1.0
ENSMUST00000137116.3	2921	2720.61	0	0	74.1817	1	-1.0
ENSMUST00000189018.2	3745	3544.61	0	0	56.937	1	-1.0
ENSMUST00000022704.9	1796	1595.61	0	0	126.484	1	-1.0
ENSMUST00000195461.2	5962	5761.61	0	0	35.0283	1	-1.0
ENSMUST00000180539.2	845	644.611	0	0	313.087	1	-1.0
ENSMUST00000018743.5	2522	2321.61	52.6059	1	173.862	2	-1.0
ENSMUST00000050027.9	2869	2668.61	0	0	75.6272	1	-1.0
ENSMUST00000140187.8	3811	3610.61	0	0	55.8962	1	-1.0
ENSMUST00000041987.7	9851	9650.61	0	0	20.9126	1	-1.0
ENSMUST00000047356.11	1816	1615.61	0	0	124.918	1	-1.0
ENSMUST00000235634.2	3520	3319.61	0	0	60.7962	1	-1.0
ENSMUST00000218626.2	2895	2694.61	0	0	74.8975	1	-1.0
ENSMUST00000151897.2	574	373.612	0	0	540.186	1	-1.0
ENSMUST00000080723.11	3285	3084.61	0	0	65.4279	1	-1.0
ENSMUST00000145688.8	484	283.668	0	0	711.463	1	-1.0
ENSMUST00000097014.7	1803	1602.61	0	0	125.932	1	-1.0
ENSMUST00000111557.8	9831	9630.61	25.3629	2	62.8682	3	-1.0
ENSMUST00000110221.10	5679	5478.61	0	0	36.8377	1	-1.0
ENSMUST00000002412.9	7195	6994.61	0	0	28.8536	1	-1.0
ENSMUST00000139118.2	2405	2204.61	55.3977	1	183.089	2	-1.0
ENSMUST00000140144.2	2069	1868.61	0	0	108.005	1	-1.0
ENSMUST00000225758.2	1854	1653.61	0	0	122.048	1	-1.0
ENSMUST00000219352.2	380	182.144	0	0	1108.02	1	-1.0
ENSMUST00000080036.3	13215	13014.6	0	0	15.5072	1	-1.0
ENSMUST00000119306.2	2091	1890.61	0	0	106.748	1	-1.0
ENSMUST00000237791.2	2636	2435.61	0	0	82.862	1	-1.0
ENSMUST00000161707.2	1572	1371.61	0	0	147.141	1	-1.0
ENSMUST00000208086.2	1886	1685.61	0	0	119.731	1	-1.0
ENSMUST00000236749.2	2465	2264.61	0	0	89.1189	1	-1.0
ENSMUST00000138699.8	2220	2019.61	0	0	99.9299	1	-1.0
ENSMUST00000045173.10	2714	2513.61	0	0	80.2907	1	-1.0
ENSMUST00000208183.3	5345	5144.61	0	0	39.2293	1	-1.0
ENSMUST00000169172.5	6578	6377.61	0	0	31.645	1	-1.0
ENSMUST00000222310.2	4298	4097.61	0	0	49.253	1	-1.0
ENSMUST00000237742.2	2683	2482.61	0	0	81.2933	1	-1.0
ENSMUST00000111513.9	4049	3848.61	0	0	52.4396	1	-1.0
ENSMUST00000045243.15	6185	5984.61	0	0	33.7231	1	-1.0
ENSMUST00000091142.4	2196	1995.61	0	0	101.132	1	-1.0
ENSMUST00000078845.13	637	436.611	0	0	462.241	1	-1.0
ENSMUST00000132306.2	2368	2167.61	0	0	93.1069	1	-1.0
ENSMUST00000224117.2	4448	4247.61	0	0	47.5137	1	-1.0
ENSMUST00000115666.8	2471	2270.61	0	0	88.8834	1	-1.0
