Name	Length	EffectiveLength	TPMKO	NumReadKO	TPMCtrl	NumReadsCtrl	Diff
ENSMUST00000113337.10	7633	7432.61	0	0	27.1464	1	-27.1464
ENSMUST00000179061.8	1458	1257.61	133.103	2.01531	160.437	0.999995	-27.334000000000003
ENSMUST00000178443.2	1458	1257.61	133.103	2.01531	160.437	0.999995	-27.334000000000003
ENSMUST00000212605.2	7439	7238.61	0	0	27.8645	0.999662	-27.8645
ENSMUST00000072837.7	7439	7238.61	0	0	27.874	1	-27.874
ENSMUST00000046246.13	1697	1496.61	0	0	27.9233	0.20712	-27.9233
ENSMUST00000153700.9	1843	1642.61	0	0	27.9346	0.227417	-27.9346
ENSMUST00000037596.13	7360	7159.61	0	0	28.172	0.999661	-28.172
ENSMUST00000105778.8	7304	7103.61	0	0	28.4037	1	-28.4037
ENSMUST00000109986.9	11030	10829.6	46.0183	6	74.5248	4	-28.506499999999996
ENSMUST00000102834.8	8084	7883.61	22.6414	2.149	51.1869	2	-28.5455
ENSMUST00000151952.8	7251	7050.61	0	0	28.6172	1	-28.6172
ENSMUST00000108379.8	7247	7046.61	0	0	28.6334	1	-28.6334
ENSMUST00000002412.9	7195	6994.61	0	0	28.8463	1	-28.8463
ENSMUST00000112751.2	7191	6990.61	0	0	28.8628	1	-28.8628
ENSMUST00000188685.7	7186	6985.61	0	0	28.8835	1	-28.8835
ENSMUST00000020107.8	7130	6929.61	0	0	29.1538	1.00127	-29.1538
ENSMUST00000175774.9	7047	6846.61	0	0	29.1973	0.99075	-29.1973
ENSMUST00000159692.8	7058	6857.61	0	0	29.4226	1	-29.4226
ENSMUST00000095360.11	7052	6851.61	0	0	29.4484	1	-29.4484
ENSMUST00000021772.4	7035	6834.61	0	0	29.5216	1	-29.5216
ENSMUST00000171975.8	6971	6770.61	0	0	29.8007	1	-29.8007
ENSMUST00000106775.8	3584	3383.61	0	0	29.8156	0.5	-29.8156
ENSMUST00000166979.8	3584	3383.61	0	0	29.8156	0.5	-29.8156
ENSMUST00000036044.9	6957	6756.61	0	0	29.8624	1	-29.8624
ENSMUST00000001059.9	6946	6745.61	0	0	29.9111	1	-29.9111
ENSMUST00000111450.3	6862	6661.61	0	0	30.2883	1	-30.2883
ENSMUST00000037099.9	4119	3918.61	21.1963	1	51.4899	1	-30.293599999999998
ENSMUST00000028102.14	6856	6655.61	0	0	30.3156	1	-30.3156
ENSMUST00000030897.15	6851	6650.61	0	0	30.3384	1	-30.3384
ENSMUST00000049064.4	6793	6592.61	0	0	30.6053	1	-30.6053
ENSMUST00000215499.2	6772	6571.61	0	0	30.7031	1	-30.7031
ENSMUST00000072141.4	6761	6560.61	0	0	30.7546	1	-30.7546
ENSMUST00000174805.2	6741	6540.61	0	0	30.8486	0.999999	-30.8486
ENSMUST00000033325.9	4027	3826.61	21.7059	1	52.7278	1	-31.021900000000002
ENSMUST00000166315.7	12543	12342.6	0	0	31.0224	1.89771	-31.0224
ENSMUST00000205746.2	6689	6488.61	0	0	31.0956	0.999993	-31.0956
ENSMUST00000199424.2	6689	6488.61	0	0	31.0958	1	-31.0958
ENSMUST00000086854.10	6630	6429.61	0	0	31.3811	0.999999	-31.3811
ENSMUST00000169172.5	6578	6377.61	0	0	31.637	1	-31.637
ENSMUST00000101558.10	6530	6329.61	0	0	31.6748	0.993658	-31.6748
ENSMUST00000031278.6	6548	6347.61	0	0	31.7337	0.998338	-31.7337
ENSMUST00000070699.15	6528	6327.61	0	0	31.887	1	-31.887
ENSMUST00000174397.3	6527	6326.61	0	0	31.8921	1	-31.8921
ENSMUST00000004097.16	12862	12661.6	0	0	31.9098	2.00244	-31.9098
ENSMUST00000162505.8	12794	12593.6	0	0	32.043	2	-32.043
ENSMUST00000229031.2	6490	6289.61	0	0	32.0797	1	-32.0797
ENSMUST00000025729.12	6481	6280.61	0	0	32.1257	1	-32.1257
ENSMUST00000160168.2	6429	6228.61	0	0	32.3939	1	-32.3939
ENSMUST00000111828.4	9802	9601.61	0	0	32.6902	1.55563	-32.6902
ENSMUST00000044155.15	6354	6153.61	0	0	32.7887	1	-32.7887
ENSMUST00000059498.12	6327	6126.61	0	0	32.9332	1	-32.9332
ENSMUST00000050073.13	2464	2263.61	0	0	33.0736	0.371048	-33.0736
ENSMUST00000101560.4	3738	3537.61	23.4791	1	57.0353	1	-33.556200000000004
ENSMUST00000186279.2	6203	6002.61	0	0	33.6135	1	-33.6135
ENSMUST00000045243.15	6185	5984.61	0	0	33.7146	1	-33.7146
ENSMUST00000198527.3	6148	5947.61	0	0	33.9243	1	-33.9243
ENSMUST00000023497.3	6147	5946.61	0	0	33.93	1	-33.93
ENSMUST00000109091.2	6099	5898.61	0	0	34.2061	1	-34.2061
ENSMUST00000035076.9	3657	3456.61	24.0293	1	58.3718	1	-34.3425
ENSMUST00000019992.6	6046	5845.61	0	0	34.5163	1	-34.5163
ENSMUST00000155737.8	5997	5796.61	0	0	34.808	1	-34.808
ENSMUST00000067443.10	5979	5778.61	0	0	34.9165	1	-34.9165
ENSMUST00000200585.5	5973	5772.61	0	0	34.9528	1	-34.9528
ENSMUST00000086617.11	8280	8079.61	0	0	34.9686	1.40028	-34.9686
ENSMUST00000195461.2	5962	5761.61	0	0	35.0195	1	-35.0195
ENSMUST00000049005.15	5956	5755.61	0	0	35.056	1	-35.056
ENSMUST00000065005.5	5951	5750.61	0	0	35.0865	1	-35.0865
ENSMUST00000213168.2	5945	5744.61	0	0	35.1231	1	-35.1231
ENSMUST00000162175.9	12699	12498.6	13.2911	2	48.4299	3	-35.1388
ENSMUST00000108858.8	2115	1914.61	607.351	14	642.732	6.09897	-35.38099999999997
ENSMUST00000041778.8	5897	5696.61	0	0	35.4191	1	-35.4191
ENSMUST00000108336.8	5896	5695.61	0	0	35.4253	1	-35.4253
ENSMUST00000018337.9	11586	11385.6	0	0	35.4428	2	-35.4428
ENSMUST00000129984.2	965	764.611	0	0	35.4823	0.134462	-35.4823
ENSMUST00000039559.9	5848	5647.61	0	0	35.7264	1	-35.7264
ENSMUST00000068603.8	5847	5646.61	0	0	35.7327	1	-35.7327
ENSMUST00000000284.7	5566	5365.61	0	0	35.7962	0.951925	-35.7962
ENSMUST00000075657.8	5813	5612.61	0	0	35.9492	1	-35.9492
ENSMUST00000041643.5	5780	5579.61	0	0	36.1618	1	-36.1618
ENSMUST00000172699.2	5778	5577.61	0	0	36.1748	1	-36.1748
ENSMUST00000190729.2	1184	983.611	168.888	2	205.131	1	-36.242999999999995
ENSMUST00000066285.6	5734	5533.61	0	0	36.4624	1	-36.4624
ENSMUST00000167547.8	5724	5523.61	0	0	36.5284	1	-36.5284
ENSMUST00000031822.13	5717	5516.61	0	0	36.5748	1	-36.5748
ENSMUST00000102752.10	5713	5512.61	0	0	36.6013	1	-36.6013
ENSMUST00000030145.9	3442	3241.61	25.6231	1	62.2433	1	-36.6202
ENSMUST00000110221.10	5679	5478.61	0	0	36.8284	1	-36.8284
ENSMUST00000156312.2	3423	3222.61	25.7741	1	62.6103	1	-36.836200000000005
ENSMUST00000044278.6	5667	5466.61	0	0	36.9093	1	-36.9093
ENSMUST00000061455.9	5640	5439.61	0	0	37.0925	1	-37.0925
ENSMUST00000168431.7	5632	5431.61	0	0	37.1471	1	-37.1471
ENSMUST00000189629.5	12746	12545.6	11.0764	1.67301	48.2726	3.0015	-37.1962
ENSMUST00000164161.8	2906	2705.61	0	0	37.278	0.499878	-37.278
ENSMUST00000169888.8	2906	2705.61	0	0	37.278	0.499878	-37.278
ENSMUST00000102573.8	5612	5411.61	0	0	37.2844	1	-37.2844
ENSMUST00000068981.13	5584	5383.61	0	0	37.4783	1	-37.4783
ENSMUST00000169088.8	5557	5356.61	0	0	37.6672	1	-37.6672
ENSMUST00000106653.4	5540	5339.61	0	0	37.7872	1	-37.7872
ENSMUST00000236135.2	10879	10678.6	0	0	37.7893	2	-37.7893
ENSMUST00000184851.2	5521	5320.61	0	0	37.9221	1	-37.9221
ENSMUST00000082177.13	5520	5319.61	0	0	37.9292	1	-37.9292
ENSMUST00000227271.2	5513	5312.61	0	0	37.9792	1	-37.9792
ENSMUST00000171600.2	8493	8292.61	10.5855	1.05684	48.6623	2	-38.076800000000006
ENSMUST00000079063.7	8311	8110.61	11.5507	1.1279	49.7543	2	-38.2036
ENSMUST00000040380.13	5478	5277.61	0	0	38.2311	1	-38.2311
ENSMUST00000160732.8	2832	2631.61	0	0	38.3356	0.5	-38.3356
ENSMUST00000188073.7	2832	2631.61	0	0	38.3356	0.5	-38.3356
ENSMUST00000026221.7	5455	5254.61	0	0	38.3984	1	-38.3984
ENSMUST00000042970.3	5444	5243.61	0	0	38.479	1	-38.479
ENSMUST00000093923.9	5425	5224.61	0	0	38.6189	1	-38.6189
ENSMUST00000090558.10	10598	10397.6	0	0	38.8106	2	-38.8106
ENSMUST00000224820.2	5398	5197.61	0	0	38.8195	1	-38.8195
ENSMUST00000208183.3	5345	5144.61	0	0	39.2194	1	-39.2194
ENSMUST00000160354.8	1443	1242.61	0	0	39.3451	0.24231	-39.3451
ENSMUST00000069125.8	5323	5122.61	0	0	39.3879	1	-39.3879
ENSMUST00000022660.14	5316	5115.61	0	0	39.4418	1	-39.4418
ENSMUST00000148891.8	5307	5106.61	0	0	39.5112	0.999999	-39.5112
ENSMUST00000190641.7	5303	5102.61	0	0	39.5422	1	-39.5422
ENSMUST00000076541.13	5248	5047.61	0	0	39.9731	1	-39.9731
ENSMUST00000044954.7	5244	5043.61	0	0	40.0048	1	-40.0048
ENSMUST00000054697.7	5211	5010.61	0	0	40.2683	1	-40.2683
ENSMUST00000231781.2	5196	4995.61	0	0	40.3892	1	-40.3892
ENSMUST00000225661.3	5194	4993.61	0	0	40.4054	1	-40.4054
ENSMUST00000170481.9	10175	9974.61	0	0	40.4565	2	-40.4565
ENSMUST00000209131.2	4015	3814.61	65.3225	3	105.787	2	-40.4645
ENSMUST00000102917.11	5172	4971.61	0	0	40.5842	1	-40.5842
ENSMUST00000029126.15	5159	4958.61	0	0	40.6906	1	-40.6906
ENSMUST00000169782.3	5156	4955.61	0	0	40.7152	1	-40.7152
ENSMUST00000102494.8	3114	2913.61	28.5076	1	69.2504	1	-40.7428
ENSMUST00000113161.10	5146	4945.61	0	0	40.7975	1	-40.7975
ENSMUST00000075869.13	5137	4936.61	0	0	40.8719	1	-40.8719
ENSMUST00000186465.7	9590	9389.61	0	0	40.911	1.90386	-40.911
ENSMUST00000025955.8	5125	4924.61	0	0	40.9715	1	-40.9715
ENSMUST00000030606.14	5111	4910.61	0	0	41.0883	1	-41.0883
ENSMUST00000026150.15	5103	4902.61	0	0	41.1554	1	-41.1554
ENSMUST00000212524.2	9945	9744.61	0	0	41.4113	2	-41.4113
ENSMUST00000034328.13	4201	4000.61	4.25396	0.204893	45.7482	0.907083	-41.49424
ENSMUST00000106669.3	5052	4851.61	0	0	41.588	1	-41.588
ENSMUST00000106403.8	4536	4335.61	0	0	41.7116	0.8963	-41.7116
ENSMUST00000208318.2	3044	2843.61	29.2093	1	70.9551	1	-41.7458
ENSMUST00000025490.10	5030	4829.61	0	0	41.7774	1	-41.7774
ENSMUST00000027559.9	5029	4828.61	0	0	41.7861	1	-41.7861
ENSMUST00000045793.15	5012	4811.61	0	0	41.886	0.998863	-41.886
ENSMUST00000120381.9	5867	5666.61	29.3156	2	71.2132	2	-41.8976
ENSMUST00000009679.11	5008	4807.61	0	0	41.9686	1	-41.9686
ENSMUST00000076698.13	4999	4798.61	0	0	42.0473	1	-42.0473
ENSMUST00000041555.10	4998	4797.61	0	0	42.0561	1	-42.0561
ENSMUST00000047524.10	7784	7583.61	10.9526	1	53.2118	2	-42.25919999999999
ENSMUST00000136582.2	4959	4758.61	0	0	42.4008	1	-42.4008
ENSMUST00000137302.3	2996	2795.61	29.7109	1	72.1734	1	-42.462500000000006
ENSMUST00000102822.9	6708	6507.61	0	0	42.6693	1.3762	-42.6693
ENSMUST00000039769.13	4919	4718.61	0	0	42.7602	1	-42.7602
ENSMUST00000118470.8	6578	6377.61	52.0946	3.99999	94.9111	3	-42.816500000000005
ENSMUST00000076957.7	4868	4667.61	0	0	43.2274	1	-43.2274
ENSMUST00000023741.16	19823	19622.6	0	0	43.329	4.21387	-43.329
ENSMUST00000025930.10	4851	4650.61	0	0	43.3854	1	-43.3854
ENSMUST00000027343.6	4844	4643.61	0	0	43.4508	1	-43.4508
ENSMUST00000113512.8	4551	4350.61	14.3187	0.75	57.9714	1.25	-43.6527
ENSMUST00000113513.8	4551	4350.61	14.3187	0.75	57.9714	1.25	-43.6527
ENSMUST00000113515.8	4551	4350.61	14.3187	0.75	57.9714	1.25	-43.6527
ENSMUST00000113514.8	4551	4350.61	14.3187	0.75	57.9714	1.25	-43.6527
ENSMUST00000035871.15	4811	4610.61	0	0	43.7618	1	-43.7618
ENSMUST00000034960.14	4808	4607.61	0	0	43.7903	1	-43.7903
ENSMUST00000059287.14	4804	4603.61	0	0	43.8284	1	-43.8284
ENSMUST00000027797.9	9392	9191.61	0	0	43.9028	2	-43.9028
ENSMUST00000046929.7	10198	9997.61	16.616	2	60.5451	3	-43.9291
ENSMUST00000223502.2	3223	3022.61	0	0	44.1095	0.660785	-44.1095
ENSMUST00000026297.12	4865	4664.61	11.1506	0.626213	55.3282	1.27911	-44.1776
ENSMUST00000235795.2	5262	5061.61	0	0	44.1991	1.10879	-44.1991
ENSMUST00000198029.5	4765	4564.61	0	0	44.2028	1	-44.2028
ENSMUST00000026927.10	4764	4563.61	0	0	44.2125	1	-44.2125
ENSMUST00000189772.2	4734	4533.61	0	0	44.5051	1	-44.5051
ENSMUST00000027649.14	4733	4532.61	0	0	44.5149	1	-44.5149
ENSMUST00000052124.9	4729	4528.61	0	0	44.5542	1	-44.5542
ENSMUST00000203131.3	4725	4524.61	0	0	44.5936	1	-44.5936
ENSMUST00000144852.2	4720	4519.61	0	0	44.6429	1	-44.6429
ENSMUST00000024954.11	5516	5315.61	31.2513	2	75.9155	2	-44.664199999999994
ENSMUST00000199126.2	4717	4516.61	0	0	44.6726	1	-44.6726
ENSMUST00000209203.2	9213	9012.61	0	0	44.7747	2	-44.7747
ENSMUST00000059997.9	4703	4502.61	0	0	44.8115	1	-44.8115
ENSMUST00000112404.9	4601	4400.61	0	0	45.029	0.982091	-45.029
ENSMUST00000032399.12	4678	4477.61	0	0	45.0617	1	-45.0617
ENSMUST00000052678.9	9100	8899.61	0	0	45.3433	2	-45.3433
ENSMUST00000111557.8	9831	9630.61	17.2492	2	62.8523	3	-45.6031
ENSMUST00000077783.5	4605	4404.61	0	0	45.8085	1	-45.8085
ENSMUST00000031588.12	4604	4403.61	0	0	45.8189	1	-45.8189
ENSMUST00000067880.13	4593	4392.61	0	0	45.9337	1	-45.9337
ENSMUST00000107285.8	4193	3992.61	0	0	46.1023	0.912275	-46.1023
ENSMUST00000165117.8	11525	11324.6	7.33447	1	53.4505	3	-46.116029999999995
ENSMUST00000027760.14	4572	4371.61	0	0	46.1543	1	-46.1543
ENSMUST00000139122.8	4560	4359.61	0	0	46.2814	1	-46.2814
ENSMUST00000030964.6	3270	3069.61	216.47	8	262.924	4	-46.45399999999998
ENSMUST00000020886.9	4527	4326.61	0	0	46.6344	1	-46.6344
ENSMUST00000040324.14	5466	5265.61	0	0	46.6512	1.21747	-46.6512
ENSMUST00000110084.4	4488	4287.61	0	0	47.0585	1	-47.0585
ENSMUST00000153687.8	4473	4272.61	0	0	47.2238	1	-47.2238
ENSMUST00000166030.2	2712	2511.61	33.0704	1	80.3344	1	-47.264
ENSMUST00000015435.11	2666	2465.61	67.3748	2	114.706	1.40171	-47.33120000000001
ENSMUST00000033030.14	4454	4253.61	0	0	47.4347	1	-47.4347
ENSMUST00000093299.13	4449	4248.61	0	0	47.4905	1	-47.4905
ENSMUST00000224117.2	4448	4247.61	0	0	47.5017	1	-47.5017
ENSMUST00000143137.2	4445	4244.61	0	0	47.5353	1	-47.5353
ENSMUST00000237237.2	2689	2488.61	33.376	1	81.0768	1	-47.70080000000001
ENSMUST00000040599.15	12767	12566.6	0	0	48.1678	3	-48.1678
ENSMUST00000233645.2	8547	8346.61	0	0	48.3475	2	-48.3475
ENSMUST00000162997.3	13461	13260.6	12.5273	2	60.9335	4.00466	-48.4062
ENSMUST00000112076.9	2277	2076.61	0	0	48.4477	0.498626	-48.4477
ENSMUST00000040531.9	4349	4148.61	0	0	48.5777	0.998817	-48.5777
ENSMUST00000041126.9	4343	4142.61	0	0	48.7057	1	-48.7057
ENSMUST00000097998.9	4341	4140.61	0	0	48.7292	1	-48.7292
ENSMUST00000134325.8	4338	4137.61	0	0	48.7645	1	-48.7645
ENSMUST00000038361.11	8436	8235.61	0	0	48.9991	2	-48.9991
ENSMUST00000238305.2	12533	12332.6	0	0	49.0818	3	-49.0818
ENSMUST00000034058.14	4309	4108.61	0	0	49.1087	1	-49.1087
ENSMUST00000172299.2	8406	8205.61	0	0	49.1323	1.99813	-49.1323
ENSMUST00000064780.4	4306	4105.61	0	0	49.1446	1	-49.1446
ENSMUST00000014505.5	4302	4101.61	0	0	49.1926	1	-49.1926
ENSMUST00000222310.2	4298	4097.61	0	0	49.2406	1	-49.2406
ENSMUST00000078286.6	2606	2405.61	34.5276	1	83.8742	1	-49.3466
ENSMUST00000079086.8	4287	4086.61	0	0	49.3731	1	-49.3731
ENSMUST00000150042.8	4285	4084.61	0	0	49.3973	1	-49.3973
ENSMUST00000137339.2	4281	4080.61	0	0	49.4457	1	-49.4457
ENSMUST00000107894.8	8347	8146.61	0	0	49.5344	2	-49.5344
ENSMUST00000189257.7	4974	4773.61	34.7997	2	84.535	2	-49.735299999999995
ENSMUST00000166905.8	4244	4043.61	0	0	49.8982	1	-49.8982
ENSMUST00000238150.2	4243	4042.61	0	0	49.9105	1	-49.9105
ENSMUST00000170653.9	4238	4037.61	0	0	49.9704	0.999963	-49.9704
ENSMUST00000114354.10	3835	3634.61	18.2766	0.799763	68.286	1.23009	-50.0094
ENSMUST00000039577.8	2574	2373.61	34.9931	1	85.005	1	-50.0119
ENSMUST00000114666.9	4234	4033.61	0	0	50.0219	1	-50.0219
ENSMUST00000059899.3	4234	4033.61	0	0	50.0219	1	-50.0219
ENSMUST00000128755.8	2573	2372.61	35.0078	1	85.0408	1	-50.033
ENSMUST00000114900.8	4944	4743.61	35.0197	2	85.0697	2	-50.05
ENSMUST00000023361.12	4228	4027.61	0	0	50.0964	1	-50.0964
ENSMUST00000028583.8	4228	4027.61	0	0	50.0964	1	-50.0964
ENSMUST00000180544.3	2568	2367.61	35.0818	1	85.2204	1	-50.1386
ENSMUST00000082408.1	681	480.611	0	0	50.1587	0.119478	-50.1587
ENSMUST00000109221.9	4210	4009.61	0	0	50.3213	1	-50.3213
ENSMUST00000217381.2	1789	1588.61	0	0	50.3233	0.396216	-50.3233
ENSMUST00000123434.3	4200	3999.61	0	0	50.4471	1	-50.4471
ENSMUST00000126162.2	907	706.611	235.094	2	285.544	1	-50.44999999999999
ENSMUST00000125122.2	4197	3996.61	0	0	50.485	1	-50.485
ENSMUST00000182065.2	4194	3993.61	0	0	50.5229	1	-50.5229
ENSMUST00000213459.2	4192	3991.61	0	0	50.5482	1	-50.5482
ENSMUST00000110510.4	8170	7969.61	0	0	50.6345	2	-50.6345
ENSMUST00000227723.2	8167	7966.61	0	0	50.6536	2	-50.6536
ENSMUST00000235205.2	4183	3982.61	0	0	50.6624	1	-50.6624
ENSMUST00000175676.2	1786	1585.61	0	0	50.7063	0.398478	-50.7063
ENSMUST00000223690.2	4175	3974.61	0	0	50.7644	1	-50.7644
ENSMUST00000027650.13	2533	2332.61	35.6082	1	86.4991	1	-50.8909
ENSMUST00000236881.2	4165	3964.61	0	0	50.8924	1	-50.8924
ENSMUST00000088621.11	8564	8363.61	0	0	50.971	2.11282	-50.971
ENSMUST00000051293.8	4157	3956.61	0	0	50.9953	1	-50.9953
ENSMUST00000029989.11	4154	3953.61	0	0	51.034	1	-51.034
ENSMUST00000041047.4	12052	11851.6	0	0	51.0737	3	-51.0737
ENSMUST00000097644.9	8100	7899.61	0	0	51.0832	2	-51.0832
ENSMUST00000117582.2	1068	867.611	61.8658	0.646225	112.97	0.485776	-51.1042
ENSMUST00000166101.2	8084	7883.61	0	0	51.1869	2	-51.1869
ENSMUST00000113607.10	4140	3939.61	0	0	51.2154	1	-51.2154
ENSMUST00000089461.11	8073	7872.61	0	0	51.2584	2	-51.2584
ENSMUST00000228630.2	4133	3932.61	0	0	51.3066	1	-51.3066
ENSMUST00000119567.8	4130	3929.61	0	0	51.3457	1	-51.3457
ENSMUST00000003461.15	4127	3926.61	0	0	51.385	1	-51.385
ENSMUST00000099356.10	4101	3900.61	0	0	51.4695	0.995013	-51.4695
ENSMUST00000156852.2	4110	3909.61	0	0	51.6084	1	-51.6084
ENSMUST00000187241.2	1581	1380.61	240.647	4	292.289	2	-51.641999999999996
ENSMUST00000075994.11	4104	3903.61	0	0	51.6877	1	-51.6877
ENSMUST00000118111.8	8004	7803.61	0	0	51.7116	2	-51.7116
ENSMUST00000232341.2	4100	3899.61	0	0	51.7407	1	-51.7407
ENSMUST00000001147.5	4100	3899.61	0	0	51.7407	1	-51.7407
ENSMUST00000004494.16	4115	3914.61	0	0	51.7465	1.00396	-51.7465
ENSMUST00000093798.9	4091	3890.61	0	0	51.8604	1	-51.8604
ENSMUST00000023487.5	7964	7763.61	0	0	51.9781	2	-51.9781
ENSMUST00000153655.8	2484	2283.61	36.3614	0.999702	88.3444	0.999879	-51.98299999999999
ENSMUST00000160561.3	4064	3863.61	0	0	52.2228	1	-52.2228
ENSMUST00000134594.8	4062	3861.61	0	0	52.2499	1	-52.2499
ENSMUST00000144897.2	3152	2951.61	84.4217	3	136.718	2	-52.29629999999999
ENSMUST00000182189.2	2510	2309.61	0	0	52.3919	0.599721	-52.3919
ENSMUST00000111513.9	4049	3848.61	0	0	52.4264	1	-52.4264
ENSMUST00000092584.6	4048	3847.61	0	0	52.44	1	-52.44
ENSMUST00000017891.14	2462	2261.61	36.726	1	89.2146	1	-52.488600000000005
ENSMUST00000172442.2	4039	3838.61	0	0	52.5629	1	-52.5629
ENSMUST00000143577.2	4037	3836.61	0	0	52.5903	1	-52.5903
ENSMUST00000021479.6	4022	3821.61	0	0	52.7968	1	-52.7968
ENSMUST00000113941.9	5289	5088.61	4.30581	0.263793	57.2913	1.44489	-52.98549
ENSMUST00000128851.8	4909	4708.61	0	0	52.9994	1.23683	-52.9994
ENSMUST00000113915.2	6241	6040.61	13.7503	1	66.9752	2.00512	-53.224900000000005
ENSMUST00000097773.4	3986	3785.61	0	0	53.2989	1	-53.2989
ENSMUST00000025963.8	3977	3776.61	0	0	53.4259	1	-53.4259
ENSMUST00000239262.2	5864	5663.61	0	0	53.4382	1.5	-53.4382
ENSMUST00000109488.8	5864	5663.61	0	0	53.4382	1.5	-53.4382
ENSMUST00000090559.12	3976	3775.61	0	0	53.44	1	-53.44
ENSMUST00000205765.2	7749	7548.61	0	0	53.4585	2	-53.4585
ENSMUST00000031866.9	3960	3759.61	0	0	53.6674	1	-53.6674
ENSMUST00000046859.12	7705	7504.61	0	0	53.8197	2.00178	-53.8197
ENSMUST00000055303.5	3946	3745.61	0	0	53.868	1	-53.868
ENSMUST00000021514.10	7668	7467.61	0	0	54.0384	2	-54.0384
ENSMUST00000020904.8	7644	7443.61	0	0	54.2126	2	-54.2126
ENSMUST00000232611.2	2390	2189.61	37.9337	1	92.1482	1	-54.2145
ENSMUST00000153359.2	7640	7439.61	0	0	54.2417	2	-54.2417
ENSMUST00000033394.8	3903	3702.61	0	0	54.4936	1	-54.4936
ENSMUST00000212592.2	3901	3700.61	0	0	54.5231	1	-54.5231
ENSMUST00000030747.11	3897	3696.61	0	0	54.5821	1	-54.5821
ENSMUST00000100487.6	4325	4124.61	140.964	7	195.673	4	-54.709
ENSMUST00000125376.8	3885	3684.61	0	0	54.7598	1	-54.7598
ENSMUST00000029347.14	3880	3679.61	0	0	54.8343	1	-54.8343
ENSMUST00000053766.14	3880	3679.61	0	0	54.8343	1	-54.8343
ENSMUST00000223599.2	3877	3676.61	0	0	54.879	1	-54.879
ENSMUST00000071402.7	5951	5750.61	0	0	54.8881	1.56437	-54.8881
ENSMUST00000085814.5	7329	7128.61	23.3033	2	78.4177	2.77054	-55.114399999999996
ENSMUST00000220904.2	3860	3659.61	0	0	55.1339	1	-55.1339
ENSMUST00000182281.2	3858	3657.61	0	0	55.1641	1	-55.1641
ENSMUST00000226724.2	3853	3652.61	0	0	55.2396	1	-55.2396
ENSMUST00000186619.7	2337	2136.61	38.8746	1	94.434	1	-55.5594
ENSMUST00000062519.14	7462	7261.61	0	0	55.5713	2	-55.5713
ENSMUST00000017637.13	3831	3630.61	0	0	55.5743	1	-55.5743
ENSMUST00000160013.8	3826	3625.61	0	0	55.651	1	-55.651
ENSMUST00000140187.8	3811	3610.61	0	0	55.8822	1	-55.8822
ENSMUST00000066003.7	3808	3607.61	0	0	55.928	0.999989	-55.928
ENSMUST00000186164.7	3808	3607.61	0	0	55.9286	1	-55.9286
ENSMUST00000030610.3	2321	2120.61	39.168	1	95.1465	1	-55.978500000000004
ENSMUST00000024905.11	3798	3597.61	0	0	56.0841	1	-56.0841
ENSMUST00000122808.2	3794	3593.61	0	0	56.1465	1	-56.1465
ENSMUST00000022610.15	3794	3593.61	0	0	56.1465	1	-56.1465
ENSMUST00000061673.9	10967	10766.6	0	0	56.2207	3	-56.2207
ENSMUST00000069256.12	9480	9279.61	8.99432	1.00486	65.2297	3	-56.23537999999999
ENSMUST00000020165.14	4137	3936.61	0	0	56.25	1.09747	-56.25
ENSMUST00000029400.7	3782	3581.61	0	0	56.3346	1	-56.3346
ENSMUST00000107150.8	3759	3558.61	0	0	56.4512	0.995635	-56.4512
ENSMUST00000199002.2	3767	3566.61	0	0	56.5716	1	-56.5716
ENSMUST00000036267.8	7328	7127.61	0	0	56.6161	2	-56.6161
ENSMUST00000112123.4	2296	2095.61	39.6352	1	96.2816	1	-56.6464
ENSMUST00000109510.10	7323	7122.61	0	0	56.647	1.99969	-56.647
ENSMUST00000189101.7	3761	3560.61	0	0	56.6657	0.999979	-56.6657
ENSMUST00000032457.17	3761	3560.61	0	0	56.6669	1	-56.6669
ENSMUST00000054048.10	3761	3560.61	0	0	56.6669	1	-56.6669
ENSMUST00000042390.5	3755	3554.61	0	0	56.7625	1	-56.7625
ENSMUST00000140979.8	3748	3547.61	0	0	56.8745	1	-56.8745
ENSMUST00000189018.2	3745	3544.61	0	0	56.9227	1	-56.9227
ENSMUST00000091852.5	3738	3537.61	0	0	57.0353	1	-57.0353
ENSMUST00000193480.2	3734	3533.61	0	0	57.0983	0.999973	-57.0983
ENSMUST00000042345.8	3733	3532.61	0	0	57.116	1	-57.116
ENSMUST00000194558.6	3726	3525.61	0	0	57.2294	1	-57.2294
ENSMUST00000138880.9	3721	3520.61	0	0	57.3107	1	-57.3107
ENSMUST00000209576.2	3715	3514.61	0	0	57.4085	1	-57.4085
ENSMUST00000137823.8	11363	11162.6	14.8818	2	72.3016	4	-57.419799999999995
ENSMUST00000021802.16	3713	3512.61	0	0	57.4412	1	-57.4412
ENSMUST00000036229.13	3713	3512.61	0	0	57.4412	1	-57.4412
ENSMUST00000111294.8	3710	3509.61	0	0	57.4903	1	-57.4903
ENSMUST00000202070.2	3684	3483.61	0	0	57.9194	1	-57.9194
ENSMUST00000065496.12	7161	6960.61	0	0	57.9744	2	-57.9744
ENSMUST00000170536.2	3679	3478.61	0	0	58.0027	1	-58.0027
ENSMUST00000036493.8	3679	3478.61	0	0	58.0027	1	-58.0027
ENSMUST00000069792.14	3874	3673.61	0	0	58.1048	1.05792	-58.1048
